id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-01-16 07:00:00.109,2,3101,2992,0,2995,3092,0
1,0001,2021-01-16 07:00:01.11,2,3101,2992,0,2995,3092,0
2,0001,2021-01-16 07:00:02.126,2,3101,2992,0,2995,3092,0
3,0001,2021-01-16 07:00:03.141,2,3101,2992,0,2995,3092,0
4,0001,2021-01-16 07:00:15.312,2,3101,2992,0,2995,3092,0
5,0001,2021-01-16 07:00:16.327,2,3101,2992,0,2995,3092,0
6,0001,2021-01-16 07:00:17.343,2,3101,2992,0,2995,3092,0
7,0001,2021-01-16 07:00:18.358,2,3101,2992,0,2995,3092,0
8,0001,2021-01-16 07:00:19.373,2,3101,2992,0,2995,3092,0
9,0001,2021-01-16 07:00:21.404,2,3101,2992,0,2995,3092,0
10,0001,2021-01-16 07:00:22.419,2,3101,2992,0,2995,3092,0
11,0001,2021-01-16 07:00:23.435,2,3101,2992,0,2995,3092,0
12,0001,2021-01-16 07:00:24.45,2,3101,2992,0,2995,3092,0
13,0001,2021-01-16 07:00:25.465,2,3101,2992,0,2995,3092,0
14,0001,2021-01-16 07:00:26.481,2,3101,2992,0,2995,3092,0
15,0001,2021-01-16 07:00:27.496,2,3101,2992,0,2995,3092,0
16,0001,2021-01-16 07:00:28.512,2,3101,2992,0,2995,3092,0
17,0001,2021-01-16 07:00:29.527,2,3101,2992,0,2995,3092,0
18,0001,2021-01-16 07:00:30.529,2,3101,2992,0,2995,3092,0
19,0001,2021-01-16 07:00:31.544,2,3101,2992,0,2995,3092,0
20,0001,2021-01-16 07:00:32.559,2,3101,2992,0,2995,3092,0
21,0001,2021-01-16 07:00:33.575,2,3101,2992,0,2995,3092,0
22,0001,2021-01-16 07:00:34.59,2,3101,2992,0,2995,3092,0
23,0001,2021-01-16 07:00:35.606,2,3101,2992,0,2995,3092,0
24,0001,2021-01-16 07:00:36.621,2,3101,2992,0,2995,3092,0
25,0001,2021-01-16 07:00:37.636,2,3101,2992,0,2995,3092,0
26,0001,2021-01-16 07:00:38.652,2,3101,2992,0,2995,3092,0
27,0001,2021-01-16 07:00:39.667,2,3101,2992,0,2995,3092,0
28,0001,2021-01-16 07:00:40.683,2,3101,2992,0,2995,3092,0
29,0001,2021-01-16 07:00:41.698,2,3101,2992,0,2995,3092,0
30,0001,2021-01-16 07:00:42.713,2,3101,2992,0,2995,3092,0
31,0001,2021-01-16 07:00:43.729,2,3101,2992,0,2995,3092,0
32,0001,2021-01-16 07:00:44.744,2,3101,2992,0,2995,3092,0
33,0001,2021-01-16 07:00:48.8,2,3101,2992,0,2995,3092,0
34,0001,2021-01-16 07:00:49.815,2,3101,2992,0,2995,3092,0
35,0001,2021-01-16 07:00:50.83,2,3101,2992,0,2995,3092,0
36,0001,2021-01-16 07:00:51.846,2,3101,2992,0,2995,3092,0
37,0001,2021-01-16 07:00:52.861,2,3101,2992,0,2995,3092,0
38,0001,2021-01-16 07:00:53.877,2,3101,2992,0,2995,3092,0
39,0001,2021-01-16 07:00:54.892,2,3101,2992,0,2995,3092,0
40,0001,2021-01-16 07:00:55.907,2,3101,2992,0,2995,3092,0
41,0001,2021-01-16 07:00:56.923,2,3101,2992,0,2995,3092,0
42,0001,2021-01-16 07:00:57.938,2,3101,2992,0,2995,3092,0
