id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-01-28 08:00:00.21,2,34429,31552,1,31589,34362,1
1,0001,2021-01-28 08:00:01.225,2,34429,31552,1,31589,34362,1
2,0001,2021-01-28 08:00:02.24,2,34429,31552,2,31589,34362,2
3,0001,2021-01-28 08:00:03.256,2,34430,31552,1,31589,34363,1
4,0001,2021-01-28 08:00:04.271,2,34430,31552,1,31589,34363,1
5,0001,2021-01-28 08:00:05.287,2,34430,31552,0,31589,34363,0
6,0001,2021-01-28 08:00:06.302,2,34430,31552,1,31589,34363,1
7,0001,2021-01-28 08:00:07.317,2,34430,31552,1,31589,34363,1
8,0001,2021-01-28 08:00:08.333,2,34430,31552,1,31589,34363,1
9,0001,2021-01-28 08:00:09.348,2,34430,31552,2,31589,34363,2
10,0001,2021-01-28 08:00:10.364,2,34430,31552,3,31589,34363,3
11,0001,2021-01-28 08:00:11.379,2,34430,31552,3,31589,34363,3
12,0001,2021-01-28 08:00:12.38,2,34430,31552,3,31589,34363,3
13,0001,2021-01-28 08:00:13.396,2,34430,31552,4,31589,34363,4
14,0001,2021-01-28 08:00:14.411,2,34430,31552,4,31589,34363,4
15,0001,2021-01-28 08:00:15.426,2,34430,31552,4,31589,34363,4
16,0001,2021-01-28 08:00:16.442,2,34431,31552,4,31589,34364,4
17,0001,2021-01-28 08:00:17.457,2,34432,31552,4,31589,34365,4
18,0001,2021-01-28 08:00:18.472,2,34432,31552,5,31589,34365,5
19,0001,2021-01-28 08:00:19.488,2,34433,31552,5,31589,34366,5
20,0001,2021-01-28 08:00:20.503,2,34434,31552,4,31589,34367,4
21,0001,2021-01-28 08:00:21.519,2,34434,31552,4,31589,34367,4
22,0001,2021-01-28 08:00:22.534,2,34434,31552,4,31589,34367,4
23,0001,2021-01-28 08:00:23.549,2,34434,31552,6,31589,34367,6
24,0001,2021-01-28 08:00:24.565,2,34435,31552,3,31589,34368,3
25,0001,2021-01-28 08:00:25.58,2,34435,31552,4,31589,34368,4
26,0001,2021-01-28 08:00:26.595,2,34435,31552,4,31589,34368,4
27,0001,2021-01-28 08:00:27.597,2,34436,31552,7,31589,34369,7
28,0001,2021-01-28 08:00:28.612,2,34437,31552,8,31589,34370,8
29,0001,2021-01-28 08:00:29.628,2,34437,31552,8,31589,34370,8
30,0001,2021-01-28 08:00:30.643,2,34437,31552,8,31589,34370,8
31,0001,2021-01-28 08:00:31.658,2,34437,31552,9,31589,34370,9
32,0001,2021-01-28 08:00:32.674,2,34437,31552,12,31589,34370,12
33,0001,2021-01-28 08:00:33.689,2,34437,31552,11,31589,34370,11
34,0001,2021-01-28 08:00:34.705,2,34439,31552,10,31589,34372,10
35,0001,2021-01-28 08:00:35.72,2,34439,31552,10,31589,34372,10
36,0001,2021-01-28 08:00:36.735,2,34441,31552,8,31589,34374,8
37,0001,2021-01-28 08:00:37.751,2,34441,31552,8,31589,34374,8
38,0001,2021-01-28 08:00:38.766,2,34442,31552,7,31589,34375,7
39,0001,2021-01-28 08:00:39.781,2,34444,31552,5,31589,34377,5
40,0001,2021-01-28 08:00:40.797,2,34444,31552,5,31589,34377,5
41,0001,2021-01-28 08:00:41.798,2,34446,31552,3,31589,34379,3
42,0001,2021-01-28 08:00:42.814,2,34446,31552,3,31589,34379,3
43,0001,2021-01-28 08:00:43.829,2,34447,31552,3,31589,34380,3
44,0001,2021-01-28 08:00:44.844,2,34447,31552,4,31589,34380,4
45,0001,2021-01-28 08:00:45.86,2,34448,31552,5,31589,34381,5
46,0001,2021-01-28 08:00:46.875,2,34449,31552,4,31589,34382,4
