id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-02-04 13:00:00.654,2,52746,49050,3,49128,52589,3
1,0001,2021-02-04 13:00:01.67,2,52746,49051,2,49129,52589,2
2,0001,2021-02-04 13:00:02.685,2,52746,49051,2,49129,52589,2
3,0001,2021-02-04 13:00:03.701,2,52746,49051,2,49129,52589,2
4,0001,2021-02-04 13:00:04.716,2,52746,49051,2,49129,52589,2
5,0001,2021-02-04 13:00:05.731,2,52746,49051,2,49129,52589,2
6,0001,2021-02-04 13:00:06.747,2,52746,49051,3,49129,52589,3
7,0001,2021-02-04 13:00:07.762,2,52746,49051,4,49129,52589,4
8,0001,2021-02-04 13:00:08.763,2,52746,49051,4,49129,52589,4
9,0001,2021-02-04 13:00:09.778,2,52746,49051,4,49129,52589,4
10,0001,2021-02-04 13:00:10.794,2,52747,49051,3,49129,52590,3
11,0001,2021-02-04 13:00:11.809,2,52747,49051,3,49129,52590,3
12,0001,2021-02-04 13:00:12.825,2,52747,49051,2,49129,52590,2
13,0001,2021-02-04 13:00:13.84,2,52747,49051,2,49129,52590,2
14,0001,2021-02-04 13:00:14.855,2,52747,49051,3,49129,52590,3
15,0001,2021-02-04 13:00:15.871,2,52747,49051,4,49129,52590,4
16,0001,2021-02-04 13:00:16.886,2,52747,49051,6,49129,52590,6
17,0001,2021-02-04 13:00:17.902,2,52747,49051,6,49129,52590,6
18,0001,2021-02-04 13:00:18.917,2,52747,49052,3,49130,52590,3
19,0001,2021-02-04 13:00:19.932,2,52747,49052,3,49130,52590,3
20,0001,2021-02-04 13:00:20.948,2,52747,49052,3,49130,52590,3
21,0001,2021-02-04 13:00:21.963,2,52747,49052,4,49130,52590,4
22,0001,2021-02-04 13:00:22.979,2,52747,49052,4,49130,52590,4
23,0001,2021-02-04 13:00:23.98,2,52747,49052,4,49130,52590,4
24,0001,2021-02-04 13:00:24.995,2,52747,49052,4,49130,52590,4
25,0001,2021-02-04 13:00:26.01,2,52747,49054,4,49132,52590,4
26,0001,2021-02-04 13:00:27.026,2,52747,49055,3,49133,52590,3
27,0001,2021-02-04 13:00:28.041,2,52747,49055,4,49133,52590,4
28,0001,2021-02-04 13:00:29.057,2,52747,49055,3,49133,52590,3
29,0001,2021-02-04 13:00:30.072,2,52747,49055,3,49133,52590,3
30,0001,2021-02-04 13:00:31.088,2,52747,49056,2,49134,52590,2
31,0001,2021-02-04 13:00:32.103,2,52747,49056,2,49134,52590,2
32,0001,2021-02-04 13:00:33.118,2,52747,49056,3,49134,52590,3
33,0001,2021-02-04 13:00:34.134,2,52747,49056,3,49134,52590,3
34,0001,2021-02-04 13:00:35.149,2,52747,49056,3,49134,52590,3
35,0001,2021-02-04 13:00:36.165,2,52747,49057,2,49135,52590,2
36,0001,2021-02-04 13:00:37.18,2,52747,49057,2,49135,52590,2
37,0001,2021-02-04 13:00:38.195,2,52747,49057,1,49135,52590,1
38,0001,2021-02-04 13:00:39.197,2,52747,49057,1,49135,52590,1
39,0001,2021-02-04 13:00:40.212,2,52747,49057,1,49135,52590,1
40,0001,2021-02-04 13:00:41.227,2,52747,49057,1,49135,52590,1
41,0001,2021-02-04 13:00:42.243,2,52748,49057,1,49135,52591,1
42,0001,2021-02-04 13:00:43.258,2,52748,49057,1,49135,52591,1
43,0001,2021-02-04 13:00:44.273,2,52748,49057,1,49135,52591,1
44,0001,2021-02-04 13:00:45.289,2,52748,49057,1,49135,52591,1
45,0001,2021-02-04 13:00:46.304,2,52748,49057,1,49135,52591,1
46,0001,2021-02-04 13:00:47.32,2,52748,49057,1,49135,52591,1
47,0001,2021-02-04 13:00:48.335,2,52748,49057,1,49135,52591,1
48,0001,2021-02-04 13:00:49.351,2,52748,49057,1,49135,52591,1
49,0001,2021-02-04 13:00:50.366,2,52748,49057,2,49135,52591,2
50,0001,2021-02-04 13:00:51.381,2,52748,49057,2,49135,52591,2
51,0001,2021-02-04 13:00:52.397,2,52748,49058,1,49136,52591,1
52,0001,2021-02-04 13:00:53.414,2,52748,49058,1,49136,52591,1
53,0001,2021-02-04 13:00:54.429,2,52748,49058,1,49136,52591,1
54,0001,2021-02-04 13:00:55.444,2,52748,49058,1,49136,52591,1
55,0001,2021-02-04 13:00:56.46,2,52748,49058,1,49136,52591,1
56,0001,2021-02-04 13:00:57.475,2,52748,49058,1,49136,52591,1
57,0001,2021-02-04 13:00:58.491,2,52748,49058,1,49136,52591,1
58,0001,2021-02-04 13:00:59.506,2,52748,49058,1,49136,52591,1
59,0001,2021-02-04 13:01:00.521,2,52749,49058,0,49136,52592,0
60,0001,2021-02-04 13:01:01.537,2,52749,49058,0,49136,52592,0
61,0001,2021-02-04 13:01:02.552,2,52749,49058,0,49136,52592,0
62,0001,2021-02-04 13:01:03.567,2,52749,49058,0,49136,52592,0
63,0001,2021-02-04 13:01:04.583,2,52749,49058,0,49136,52592,0
64,0001,2021-02-04 13:01:05.598,2,52749,49058,0,49136,52592,0
65,0001,2021-02-04 13:01:06.614,2,52749,49058,0,49136,52592,0
66,0001,2021-02-04 13:01:07.629,2,52749,49058,0,49136,52592,0
67,0001,2021-02-04 13:01:08.63,2,52749,49058,0,49136,52592,0
68,0001,2021-02-04 13:01:09.645,2,52749,49058,0,49136,52592,0
69,0001,2021-02-04 13:01:10.661,2,52749,49058,0,49136,52592,0
70,0001,2021-02-04 13:01:11.676,2,52749,49058,0,49136,52592,0
71,0001,2021-02-04 13:01:12.691,2,52749,49058,0,49136,52592,0
72,0001,2021-02-04 13:01:13.707,2,52749,49058,1,49136,52592,1
73,0001,2021-02-04 13:01:14.722,2,52749,49058,1,49136,52592,1
74,0001,2021-02-04 13:01:15.738,2,52749,49058,1,49136,52592,1
75,0001,2021-02-04 13:01:16.753,2,52749,49058,1,49136,52592,1
76,0001,2021-02-04 13:01:17.768,2,52749,49058,1,49136,52592,1
77,0001,2021-02-04 13:01:18.784,2,52749,49058,1,49136,52592,1
78,0001,2021-02-04 13:01:19.799,2,52749,49058,1,49136,52592,1
79,0001,2021-02-04 13:01:20.814,2,52749,49058,1,49136,52592,1
80,0001,2021-02-04 13:01:21.83,2,52749,49058,1,49136,52592,1
81,0001,2021-02-04 13:01:22.845,2,52749,49058,1,49136,52592,1
82,0001,2021-02-04 13:01:23.861,2,52749,49058,1,49136,52592,1
83,0001,2021-02-04 13:01:24.876,2,52749,49058,1,49136,52592,1
84,0001,2021-02-04 13:01:25.891,2,52749,49058,1,49136,52592,1
85,0001,2021-02-04 13:01:26.907,2,52749,49058,2,49136,52592,2
86,0001,2021-02-04 13:01:27.922,2,52749,49058,2,49136,52592,2
87,0001,2021-02-04 13:01:28.938,2,52749,49058,2,49136,52592,2
88,0001,2021-02-04 13:01:29.953,2,52749,49058,2,49136,52592,2
89,0001,2021-02-04 13:01:30.968,2,52749,49058,2,49136,52592,2
90,0001,2021-02-04 13:01:31.984,2,52749,49058,2,49136,52592,2
91,0001,2021-02-04 13:01:32.999,2,52749,49058,2,49136,52592,2
92,0001,2021-02-04 13:01:34.015,2,52749,49058,3,49136,52592,3
93,0001,2021-02-04 13:01:35.03,2,52749,49058,3,49136,52592,3
94,0001,2021-02-04 13:01:36.045,2,52749,49059,2,49137,52592,2
95,0001,2021-02-04 13:01:37.061,2,52749,49060,1,49138,52592,1
96,0001,2021-02-04 13:01:38.076,2,52749,49060,1,49138,52592,1
97,0001,2021-02-04 13:01:39.078,2,52749,49060,1,49138,52592,1
98,0001,2021-02-04 13:01:40.093,2,52749,49060,1,49138,52592,1
99,0001,2021-02-04 13:01:41.108,2,52749,49060,1,49138,52592,1
100,0001,2021-02-04 13:01:42.124,2,52749,49060,1,49138,52592,1
101,0001,2021-02-04 13:01:43.139,2,52750,49060,0,49138,52593,0
102,0001,2021-02-04 13:01:44.155,2,52750,49060,0,49138,52593,0
103,0001,2021-02-04 13:01:45.17,2,52750,49060,0,49138,52593,0
104,0001,2021-02-04 13:01:46.185,2,52750,49060,0,49138,52593,0
105,0001,2021-02-04 13:01:47.201,2,52750,49060,1,49138,52593,1
106,0001,2021-02-04 13:01:48.216,2,52750,49060,1,49138,52593,1
107,0001,2021-02-04 13:01:49.232,2,52750,49060,1,49138,52593,1
108,0001,2021-02-04 13:01:50.247,2,52750,49060,2,49138,52593,2
109,0001,2021-02-04 13:01:51.262,2,52750,49060,2,49138,52593,2
110,0001,2021-02-04 13:01:52.278,2,52750,49060,2,49138,52593,2
111,0001,2021-02-04 13:01:53.293,2,52750,49060,2,49138,52593,2
112,0001,2021-02-04 13:01:54.294,2,52750,49060,2,49138,52593,2
113,0001,2021-02-04 13:01:55.31,2,52750,49060,2,49138,52593,2
114,0001,2021-02-04 13:01:56.325,2,52750,49060,2,49138,52593,2
115,0001,2021-02-04 13:01:57.34,2,52750,49062,0,49140,52593,0
116,0001,2021-02-04 13:01:58.356,2,52750,49062,0,49140,52593,0
117,0001,2021-02-04 13:01:59.371,2,52750,49062,0,49140,52593,0
118,0001,2021-02-04 13:02:00.387,2,52750,49062,1,49140,52593,1
119,0001,2021-02-04 13:02:01.402,2,52750,49062,1,49140,52593,1
120,0001,2021-02-04 13:02:02.417,2,52750,49062,1,49140,52593,1
121,0001,2021-02-04 13:02:03.433,2,52750,49062,1,49140,52593,1
122,0001,2021-02-04 13:02:04.448,2,52750,49062,1,49140,52593,1
123,0001,2021-02-04 13:02:05.463,2,52750,49062,1,49140,52593,1
124,0001,2021-02-04 13:02:06.479,2,52750,49062,1,49140,52593,1
125,0001,2021-02-04 13:02:07.494,2,52750,49062,2,49140,52593,2
126,0001,2021-02-04 13:02:08.496,2,52750,49062,2,49140,52593,2
127,0001,2021-02-04 13:02:09.511,2,52750,49062,2,49140,52593,2
128,0001,2021-02-04 13:02:10.527,2,52750,49062,2,49140,52593,2
129,0001,2021-02-04 13:02:11.542,2,52750,49062,2,49140,52593,2
130,0001,2021-02-04 13:02:12.557,2,52750,49062,1,49140,52593,1
131,0001,2021-02-04 13:02:13.573,2,52750,49062,1,49140,52593,1
132,0001,2021-02-04 13:02:14.588,2,52750,49062,1,49140,52593,1
133,0001,2021-02-04 13:02:15.604,2,52750,49062,1,49140,52593,1
134,0001,2021-02-04 13:02:16.619,2,52750,49062,1,49140,52593,1
135,0001,2021-02-04 13:02:17.634,2,52750,49062,1,49140,52593,1
136,0001,2021-02-04 13:02:18.65,2,52750,49062,1,49140,52593,1
137,0001,2021-02-04 13:02:19.665,2,52751,49062,0,49140,52594,0
138,0001,2021-02-04 13:02:20.681,2,52751,49062,0,49140,52594,0
139,0001,2021-02-04 13:02:21.696,2,52751,49062,0,49140,52594,0
140,0001,2021-02-04 13:02:22.711,2,52751,49062,0,49140,52594,0
141,0001,2021-02-04 13:02:23.712,2,52751,49062,1,49140,52594,1
142,0001,2021-02-04 13:02:24.728,2,52751,49062,1,49140,52594,1
143,0001,2021-02-04 13:02:25.743,2,52751,49062,1,49140,52594,1
144,0001,2021-02-04 13:02:26.759,2,52751,49062,2,49140,52594,2
145,0001,2021-02-04 13:02:27.774,2,52751,49062,2,49140,52594,2
146,0001,2021-02-04 13:02:28.789,2,52751,49062,2,49140,52594,2
147,0001,2021-02-04 13:02:29.805,2,52751,49062,2,49140,52594,2
148,0001,2021-02-04 13:02:30.82,2,52751,49062,2,49140,52594,2
149,0001,2021-02-04 13:02:31.836,2,52751,49062,2,49140,52594,2
150,0001,2021-02-04 13:02:32.851,2,52751,49062,2,49140,52594,2
151,0001,2021-02-04 13:02:33.866,2,52751,49062,2,49140,52594,2
152,0001,2021-02-04 13:02:34.882,2,52751,49062,2,49140,52594,2
153,0001,2021-02-04 13:02:35.897,2,52751,49062,2,49140,52594,2
154,0001,2021-02-04 13:02:36.913,2,52752,49062,1,49140,52595,1
155,0001,2021-02-04 13:02:37.928,2,52752,49062,1,49140,52595,1
156,0001,2021-02-04 13:02:38.929,2,52752,49062,2,49140,52595,2
157,0001,2021-02-04 13:02:39.944,2,52752,49062,2,49140,52595,2
158,0001,2021-02-04 13:02:40.96,2,52752,49062,2,49140,52595,2
159,0001,2021-02-04 13:02:41.975,2,52752,49062,2,49140,52595,2
160,0001,2021-02-04 13:02:42.991,2,52752,49062,2,49140,52595,2
161,0001,2021-02-04 13:02:44.006,2,52752,49062,2,49140,52595,2
162,0001,2021-02-04 13:02:45.021,2,52752,49062,1,49140,52595,1
163,0001,2021-02-04 13:02:46.037,2,52752,49062,1,49140,52595,1
164,0001,2021-02-04 13:02:47.052,2,52752,49062,1,49140,52595,1
