id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-02-13 11:00:00.847,2,77713,72144,0,72394,77286,0
1,0001,2021-02-13 11:00:01.863,2,77713,72144,0,72394,77286,0
2,0001,2021-02-13 11:00:02.878,2,77713,72144,0,72394,77286,0
3,0001,2021-02-13 11:00:03.893,2,77713,72144,0,72394,77286,0
4,0001,2021-02-13 11:00:04.909,2,77713,72144,0,72394,77286,0
5,0001,2021-02-13 11:00:05.91,2,77713,72144,0,72394,77286,0
6,0001,2021-02-13 11:00:06.925,2,77713,72144,0,72394,77286,0
7,0001,2021-02-13 11:00:07.941,2,77713,72144,0,72394,77286,0
8,0001,2021-02-13 11:00:08.956,2,77713,72144,0,72394,77286,0
9,0001,2021-02-13 11:00:09.972,2,77713,72144,1,72394,77286,1
10,0001,2021-02-13 11:00:10.987,2,77713,72144,1,72394,77286,1
11,0001,2021-02-13 11:00:12.002,2,77713,72144,1,72394,77286,1
12,0001,2021-02-13 11:00:13.018,2,77713,72144,1,72394,77286,1
13,0001,2021-02-13 11:00:14.033,2,77713,72144,1,72394,77286,1
14,0001,2021-02-13 11:00:15.048,2,77713,72144,1,72394,77286,1
15,0001,2021-02-13 11:00:16.064,2,77713,72144,1,72394,77286,1
16,0001,2021-02-13 11:00:17.079,2,77713,72144,1,72394,77286,1
17,0001,2021-02-13 11:00:18.095,2,77713,72144,1,72394,77286,1
18,0001,2021-02-13 11:00:19.11,2,77713,72144,1,72394,77286,1
19,0001,2021-02-13 11:00:20.125,2,77713,72145,0,72395,77286,0
20,0001,2021-02-13 11:00:21.127,2,77713,72145,0,72395,77286,0
21,0001,2021-02-13 11:00:22.142,2,77713,72145,0,72395,77286,0
22,0001,2021-02-13 11:00:23.157,2,77713,72145,0,72395,77286,0
23,0001,2021-02-13 11:00:24.173,2,77713,72145,0,72395,77286,0
24,0001,2021-02-13 11:00:25.188,2,77713,72145,0,72395,77286,0
25,0001,2021-02-13 11:00:26.204,2,77713,72145,0,72395,77286,0
26,0001,2021-02-13 11:00:27.219,2,77713,72145,0,72395,77286,0
27,0001,2021-02-13 11:00:28.234,2,77713,72145,1,72395,77286,1
28,0001,2021-02-13 11:00:29.25,2,77713,72145,3,72395,77286,3
29,0001,2021-02-13 11:00:30.265,2,77713,72145,3,72395,77286,3
30,0001,2021-02-13 11:00:31.28,2,77713,72145,3,72395,77286,3
31,0001,2021-02-13 11:00:32.296,2,77713,72145,3,72395,77286,3
32,0001,2021-02-13 11:00:33.311,2,77713,72145,3,72395,77286,3
33,0001,2021-02-13 11:00:34.327,2,77713,72145,3,72395,77286,3
34,0001,2021-02-13 11:00:35.342,2,77713,72145,3,72395,77286,3
35,0001,2021-02-13 11:00:36.343,2,77713,72145,3,72395,77286,3
36,0001,2021-02-13 11:00:37.359,2,77713,72146,2,72396,77286,2
37,0001,2021-02-13 11:00:38.374,2,77713,72146,2,72396,77286,2
38,0001,2021-02-13 11:00:39.389,2,77713,72146,2,72396,77286,2
39,0001,2021-02-13 11:00:40.405,2,77713,72147,1,72397,77286,1
40,0001,2021-02-13 11:00:41.42,2,77713,72148,0,72398,77286,0
41,0001,2021-02-13 11:00:42.436,2,77713,72148,0,72398,77286,0
42,0001,2021-02-13 11:00:43.451,2,77713,72148,0,72398,77286,0
43,0001,2021-02-13 11:00:44.466,2,77713,72148,0,72398,77286,0
44,0001,2021-02-13 11:00:45.482,2,77713,72148,0,72398,77286,0
45,0001,2021-02-13 11:00:46.497,2,77713,72148,0,72398,77286,0
46,0001,2021-02-13 11:00:47.513,2,77713,72148,0,72398,77286,0
47,0001,2021-02-13 11:00:48.528,2,77713,72148,0,72398,77286,0
48,0001,2021-02-13 11:00:49.543,2,77713,72148,0,72398,77286,0
49,0001,2021-02-13 11:00:50.559,2,77713,72148,0,72398,77286,0
50,0001,2021-02-13 11:00:51.56,2,77713,72148,1,72398,77286,1
51,0001,2021-02-13 11:00:52.575,2,77713,72148,1,72398,77286,1
52,0001,2021-02-13 11:00:53.591,2,77713,72148,1,72398,77286,1
53,0001,2021-02-13 11:00:54.606,2,77713,72148,3,72398,77286,3
54,0001,2021-02-13 11:00:55.621,2,77713,72148,3,72398,77286,3
55,0001,2021-02-13 11:00:56.637,2,77713,72148,3,72398,77286,3
56,0001,2021-02-13 11:00:57.652,2,77713,72148,3,72398,77286,3
57,0001,2021-02-13 11:00:58.668,2,77713,72148,3,72398,77286,3
58,0001,2021-02-13 11:00:59.683,2,77713,72148,3,72398,77286,3
59,0001,2021-02-13 11:01:00.698,2,77713,72148,3,72398,77286,3
60,0001,2021-02-13 11:01:01.714,2,77713,72148,3,72398,77286,3
61,0001,2021-02-13 11:01:02.729,2,77713,72148,3,72398,77286,3
62,0001,2021-02-13 11:01:03.745,2,77714,72149,1,72399,77287,1
63,0001,2021-02-13 11:01:04.76,2,77714,72149,1,72399,77287,1
64,0001,2021-02-13 11:01:05.775,2,77714,72150,0,72400,77287,0
65,0001,2021-02-13 11:01:06.777,2,77714,72150,0,72400,77287,0
66,0001,2021-02-13 11:01:07.792,2,77714,72150,0,72400,77287,0
67,0001,2021-02-13 11:01:08.808,2,77714,72150,0,72400,77287,0
