id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-01-24 22:03:27.78,2,25268,23201,0,23235,25216,0
1,0001,2021-01-24 22:03:28.781,2,25268,23201,0,23235,25216,0
2,0001,2021-01-24 22:03:29.797,2,25268,23201,0,23235,25216,0
3,0001,2021-01-24 22:03:30.812,2,25268,23201,0,23235,25216,0
4,0001,2021-01-24 22:03:31.828,2,25268,23201,0,23235,25216,0
5,0001,2021-01-24 22:03:32.843,2,25268,23201,0,23235,25216,0
6,0001,2021-01-24 22:03:33.858,2,25268,23201,0,23235,25216,0
7,0001,2021-01-24 22:03:34.874,2,25268,23201,0,23235,25216,0
8,0001,2021-01-24 22:03:35.889,2,25268,23201,0,23235,25216,0
9,0001,2021-01-24 22:03:36.904,2,25268,23201,0,23235,25216,0
10,0001,2021-01-24 22:03:37.92,2,25268,23201,0,23235,25216,0
11,0001,2021-01-24 22:03:38.935,2,25268,23201,0,23235,25216,0
12,0001,2021-01-24 22:03:39.951,2,25268,23201,3,23235,25216,3
13,0001,2021-01-24 22:03:40.966,2,25268,23201,4,23235,25216,4
14,0001,2021-01-24 22:03:41.981,2,25268,23201,4,23235,25216,4
15,0001,2021-01-24 22:03:42.983,2,25268,23201,4,23235,25216,4
16,0001,2021-01-24 22:03:43.998,2,25268,23201,4,23235,25216,4
17,0001,2021-01-24 22:03:45.013,2,25268,23201,4,23235,25216,4
18,0001,2021-01-24 22:03:46.029,2,25268,23201,4,23235,25216,4
19,0001,2021-01-24 22:03:47.044,2,25268,23201,4,23235,25216,4
20,0001,2021-01-24 22:03:48.06,2,25268,23201,4,23235,25216,4
21,0001,2021-01-24 22:03:49.075,2,25268,23202,3,23236,25216,3
22,0001,2021-01-24 22:03:50.09,2,25268,23204,1,23238,25216,1
23,0001,2021-01-24 22:03:51.106,2,25268,23204,0,23238,25216,0
24,0001,2021-01-24 22:03:52.121,2,25268,23204,0,23238,25216,0
25,0001,2021-01-24 22:03:53.137,2,25268,23204,0,23238,25216,0
26,0001,2021-01-24 22:03:54.152,2,25268,23204,0,23238,25216,0
27,0001,2021-01-24 22:03:55.167,2,25268,23204,0,23238,25216,0
28,0001,2021-01-24 22:03:56.183,2,25268,23204,0,23238,25216,0
29,0001,2021-01-24 22:03:58.199,2,25268,23204,0,23238,25216,0
30,0001,2021-01-24 22:03:59.215,2,25268,23204,0,23238,25216,0
31,0001,2021-01-24 22:04:00.23,2,25268,23204,0,23238,25216,0
32,0001,2021-01-24 22:04:01.246,2,25268,23204,0,23238,25216,0
33,0001,2021-01-24 22:04:02.261,2,25268,23204,0,23238,25216,0
34,0001,2021-01-24 22:04:03.276,2,25268,23204,0,23238,25216,0
35,0001,2021-01-24 22:04:04.292,2,25268,23204,0,23238,25216,0
36,0001,2021-01-24 22:04:05.307,2,25268,23204,0,23238,25216,0
37,0001,2021-01-24 22:04:06.322,2,25268,23204,0,23238,25216,0
38,0001,2021-01-24 22:04:07.338,2,25268,23204,0,23238,25216,0
39,0001,2021-01-24 22:04:08.353,2,25268,23204,0,23238,25216,0
40,0001,2021-01-24 22:04:09.369,2,25268,23204,0,23238,25216,0
41,0001,2021-01-24 22:04:10.384,2,25268,23204,0,23238,25216,0
42,0001,2021-01-24 22:04:11.399,2,25268,23204,0,23238,25216,0
43,0001,2021-01-24 22:04:12.415,2,25268,23204,0,23238,25216,0
44,0001,2021-01-24 22:04:13.416,2,25268,23204,0,23238,25216,0
45,0001,2021-01-24 22:04:14.432,2,25268,23204,0,23238,25216,0
46,0001,2021-01-24 22:04:15.447,2,25268,23204,0,23238,25216,0
47,0001,2021-01-24 22:04:16.462,2,25268,23204,0,23238,25216,0
48,0001,2021-01-24 22:04:17.478,2,25268,23204,0,23238,25216,0
49,0001,2021-01-24 22:04:18.493,2,25268,23204,0,23238,25216,0
50,0001,2021-01-24 22:04:19.508,2,25268,23204,0,23238,25216,0
51,0001,2021-01-24 22:04:20.524,2,25268,23204,0,23238,25216,0
52,0001,2021-01-24 22:04:21.539,2,25268,23204,0,23238,25216,0
53,0001,2021-01-24 22:04:22.555,2,25268,23204,0,23238,25216,0
54,0001,2021-01-24 22:04:23.57,2,25268,23204,0,23238,25216,0
55,0001,2021-01-24 22:04:24.585,2,25268,23204,0,23238,25216,0
56,0001,2021-01-24 22:04:25.601,2,25268,23204,0,23238,25216,0
57,0001,2021-01-24 22:04:26.616,2,25268,23204,0,23238,25216,0
58,0001,2021-01-24 22:04:27.631,2,25268,23204,0,23238,25216,0
59,0001,2021-01-24 22:04:28.633,2,25268,23204,0,23238,25216,0
60,0001,2021-01-24 22:04:29.648,2,25268,23204,0,23238,25216,0
61,0001,2021-01-24 22:04:30.664,2,25268,23204,0,23238,25216,0
62,0001,2021-01-24 22:04:31.679,2,25268,23204,0,23238,25216,0
63,0001,2021-01-24 22:04:32.695,2,25268,23204,0,23238,25216,0
64,0001,2021-01-24 22:04:33.71,2,25268,23204,0,23238,25216,0
65,0001,2021-01-24 22:04:34.725,2,25268,23204,0,23238,25216,0
66,0001,2021-01-24 22:04:35.741,2,25268,23204,0,23238,25216,0
67,0001,2021-01-24 22:04:36.756,2,25268,23204,0,23238,25216,0
68,0001,2021-01-24 22:04:37.771,2,25268,23204,0,23238,25216,0
69,0001,2021-01-24 22:04:38.787,2,25268,23204,0,23238,25216,0
70,0001,2021-01-24 22:04:39.802,2,25268,23204,0,23238,25216,0
71,0001,2021-01-24 22:04:40.818,2,25268,23204,0,23238,25216,0
72,0001,2021-01-24 22:04:41.833,2,25268,23204,0,23238,25216,0
73,0001,2021-01-24 22:04:42.848,2,25268,23204,0,23238,25216,0
74,0001,2021-01-24 22:04:43.85,2,25268,23204,0,23238,25216,0
75,0001,2021-01-24 22:04:44.865,2,25268,23204,0,23238,25216,0
76,0001,2021-01-24 22:04:45.881,2,25268,23204,0,23238,25216,0
77,0001,2021-01-24 22:04:46.896,2,25268,23204,0,23238,25216,0
78,0001,2021-01-24 22:04:47.911,2,25268,23204,0,23238,25216,0
79,0001,2021-01-24 22:04:48.923,2,25268,23204,0,23238,25216,0
80,0001,2021-01-24 22:04:49.938,2,25268,23204,0,23238,25216,0
81,0001,2021-01-24 22:04:50.954,2,25268,23204,0,23238,25216,0
82,0001,2021-01-24 22:04:51.969,2,25268,23204,0,23238,25216,0
83,0001,2021-01-24 22:04:52.985,2,25268,23204,0,23238,25216,0
84,0001,2021-01-24 22:04:54,2,25268,23204,0,23238,25216,0
85,0001,2021-01-24 22:04:55.015,2,25268,23204,0,23238,25216,0
86,0001,2021-01-24 22:04:56.031,2,25268,23204,0,23238,25216,0
87,0001,2021-01-24 22:04:57.046,2,25268,23204,0,23238,25216,0
88,0001,2021-01-24 22:04:58.047,2,25268,23204,0,23238,25216,0
89,0001,2021-01-24 22:04:59.063,2,25268,23204,0,23238,25216,0
90,0001,2021-01-24 22:05:00.078,2,25268,23204,0,23238,25216,0
91,0001,2021-01-24 22:05:01.094,2,25268,23204,0,23238,25216,0
92,0001,2021-01-24 22:05:02.109,2,25268,23204,0,23238,25216,0
93,0001,2021-01-24 22:05:03.124,2,25268,23204,0,23238,25216,0
94,0001,2021-01-24 22:05:04.14,2,25268,23204,0,23238,25216,0
95,0001,2021-01-24 22:05:05.155,2,25268,23204,0,23238,25216,0
96,0001,2021-01-24 22:05:06.171,2,25268,23204,0,23238,25216,0
97,0001,2021-01-24 22:05:07.186,2,25268,23204,0,23238,25216,0
98,0001,2021-01-24 22:05:08.201,2,25268,23204,0,23238,25216,0
99,0001,2021-01-24 22:05:09.217,2,25268,23204,0,23238,25216,0
100,0001,2021-01-24 22:05:10.232,2,25268,23204,0,23238,25216,0
101,0001,2021-01-24 22:05:11.248,2,25268,23204,0,23238,25216,0
102,0001,2021-01-24 22:05:12.263,2,25268,23204,0,23238,25216,0
