id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-01-17 01:00:00.252,2,4957,4656,0,4659,4945,0
1,0001,2021-01-17 01:00:01.268,2,4957,4656,0,4659,4945,0
2,0001,2021-01-17 01:00:02.283,2,4957,4656,0,4659,4945,0
3,0001,2021-01-17 01:00:03.298,2,4957,4656,0,4659,4945,0
4,0001,2021-01-17 01:00:04.314,2,4957,4656,0,4659,4945,0
5,0001,2021-01-17 01:00:05.329,2,4957,4656,0,4659,4945,0
6,0001,2021-01-17 01:00:06.344,2,4957,4656,0,4659,4945,0
7,0001,2021-01-17 01:00:07.36,2,4957,4656,0,4659,4945,0
8,0001,2021-01-17 01:00:08.375,2,4957,4656,0,4659,4945,0
9,0001,2021-01-17 01:00:09.391,2,4957,4656,0,4659,4945,0
10,0001,2021-01-17 01:00:10.406,2,4957,4656,0,4659,4945,0
11,0001,2021-01-17 01:00:11.421,2,4957,4656,0,4659,4945,0
12,0001,2021-01-17 01:00:12.437,2,4957,4656,0,4659,4945,0
13,0001,2021-01-17 01:00:13.452,2,4957,4656,0,4659,4945,0
14,0001,2021-01-17 01:00:14.467,2,4957,4656,0,4659,4945,0
15,0001,2021-01-17 01:00:15.469,2,4957,4656,0,4659,4945,0
16,0001,2021-01-17 01:00:16.484,2,4957,4656,0,4659,4945,0
17,0001,2021-01-17 01:00:17.5,2,4957,4656,0,4659,4945,0
18,0001,2021-01-17 01:00:18.515,2,4957,4656,0,4659,4945,0
19,0001,2021-01-17 01:00:19.531,2,4957,4656,0,4659,4945,0
20,0001,2021-01-17 01:00:20.546,2,4957,4656,0,4659,4945,0
21,0001,2021-01-17 01:00:21.561,2,4957,4656,0,4659,4945,0
22,0001,2021-01-17 01:00:22.577,2,4957,4656,0,4659,4945,0
23,0001,2021-01-17 01:00:23.592,2,4957,4656,0,4659,4945,0
24,0001,2021-01-17 01:00:24.607,2,4957,4656,0,4659,4945,0
25,0001,2021-01-17 01:00:25.623,2,4957,4656,0,4659,4945,0
26,0001,2021-01-17 01:00:26.638,2,4957,4656,0,4659,4945,0
27,0001,2021-01-17 01:00:27.654,2,4957,4656,0,4659,4945,0
28,0001,2021-01-17 01:00:28.669,2,4957,4656,0,4659,4945,0
29,0001,2021-01-17 01:00:29.684,2,4957,4656,0,4659,4945,0
30,0001,2021-01-17 01:00:30.686,2,4957,4656,0,4659,4945,0
31,0001,2021-01-17 01:00:31.701,2,4957,4656,0,4659,4945,0
32,0001,2021-01-17 01:00:32.717,2,4957,4656,0,4659,4945,0
33,0001,2021-01-17 01:00:33.732,2,4957,4656,0,4659,4945,0
34,0001,2021-01-17 01:00:34.748,2,4957,4656,0,4659,4945,0
35,0001,2021-01-17 01:00:35.763,2,4957,4656,0,4659,4945,0
36,0001,2021-01-17 01:00:36.778,2,4957,4656,0,4659,4945,0
