id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-02-13 15:00:00.596,2,78652,72781,0,73031,78226,0
1,0001,2021-02-13 15:00:01.611,2,78652,72781,0,73031,78226,0
2,0001,2021-02-13 15:00:02.627,2,78652,72781,0,73031,78226,0
3,0001,2021-02-13 15:00:03.642,2,78652,72781,0,73031,78226,0
4,0001,2021-02-13 15:00:04.657,2,78652,72781,0,73031,78226,0
5,0001,2021-02-13 15:00:05.673,2,78652,72781,0,73031,78226,0
6,0001,2021-02-13 15:00:06.674,2,78652,72781,0,73031,78226,0
7,0001,2021-02-13 15:00:07.689,2,78652,72781,0,73031,78226,0
8,0001,2021-02-13 15:00:08.705,2,78652,72781,0,73031,78226,0
9,0001,2021-02-13 15:00:09.72,2,78652,72781,0,73031,78226,0
10,0001,2021-02-13 15:00:10.736,2,78652,72781,0,73031,78226,0
11,0001,2021-02-13 15:00:11.751,2,78652,72781,0,73031,78226,0
12,0001,2021-02-13 15:00:12.766,2,78652,72781,0,73031,78226,0
13,0001,2021-02-13 15:00:13.782,2,78652,72781,1,73031,78226,1
14,0001,2021-02-13 15:00:14.797,2,78652,72781,1,73031,78226,1
15,0001,2021-02-13 15:00:15.813,2,78652,72781,1,73031,78226,1
16,0001,2021-02-13 15:00:16.828,2,78652,72781,1,73031,78226,1
17,0001,2021-02-13 15:00:17.843,2,78652,72781,1,73031,78226,1
18,0001,2021-02-13 15:00:18.859,2,78652,72781,1,73031,78226,1
19,0001,2021-02-13 15:00:19.874,2,78652,72781,1,73031,78226,1
20,0001,2021-02-13 15:00:20.875,2,78652,72781,1,73031,78226,1
21,0001,2021-02-13 15:00:21.891,2,78652,72781,1,73031,78226,1
22,0001,2021-02-13 15:00:22.906,2,78652,72781,2,73031,78226,2
23,0001,2021-02-13 15:00:23.921,2,78652,72781,2,73031,78226,2
24,0001,2021-02-13 15:00:24.937,2,78652,72781,2,73031,78226,2
25,0001,2021-02-13 15:00:25.952,2,78652,72781,2,73031,78226,2
26,0001,2021-02-13 15:00:26.968,2,78652,72782,1,73032,78226,1
27,0001,2021-02-13 15:00:27.983,2,78652,72782,1,73032,78226,1
28,0001,2021-02-13 15:00:28.998,2,78652,72782,1,73032,78226,1
29,0001,2021-02-13 15:00:30.014,2,78652,72782,1,73032,78226,1
30,0001,2021-02-13 15:00:31.029,2,78652,72782,1,73032,78226,1
31,0001,2021-02-13 15:00:32.045,2,78653,72782,0,73032,78227,0
32,0001,2021-02-13 15:00:33.06,2,78653,72782,0,73032,78227,0
33,0001,2021-02-13 15:00:34.075,2,78653,72782,1,73032,78227,1
34,0001,2021-02-13 15:00:35.091,2,78653,72782,1,73032,78227,1
35,0001,2021-02-13 15:00:36.092,2,78653,72782,1,73032,78227,1
36,0001,2021-02-13 15:00:37.107,2,78653,72782,2,73032,78227,2
37,0001,2021-02-13 15:00:38.123,2,78653,72782,2,73032,78227,2
38,0001,2021-02-13 15:00:39.138,2,78653,72782,2,73032,78227,2
39,0001,2021-02-13 15:00:40.153,2,78653,72782,2,73032,78227,2
40,0001,2021-02-13 15:00:41.169,2,78653,72782,2,73032,78227,2
41,0001,2021-02-13 15:00:42.184,2,78653,72782,2,73032,78227,2
42,0001,2021-02-13 15:00:43.2,2,78653,72782,2,73032,78227,2
43,0001,2021-02-13 15:00:44.215,2,78653,72782,2,73032,78227,2
44,0001,2021-02-13 15:00:45.23,2,78653,72782,2,73032,78227,2
45,0001,2021-02-13 15:00:46.246,2,78653,72783,2,73033,78227,2
46,0001,2021-02-13 15:00:47.261,2,78653,72783,2,73033,78227,2
47,0001,2021-02-13 15:00:48.276,2,78654,72783,1,73033,78228,1
48,0001,2021-02-13 15:00:49.292,2,78654,72783,1,73033,78228,1
49,0001,2021-02-13 15:00:50.307,2,78654,72783,1,73033,78228,1
50,0001,2021-02-13 15:00:51.309,2,78654,72783,1,73033,78228,1
51,0001,2021-02-13 15:00:52.324,2,78654,72783,2,73033,78228,2
52,0001,2021-02-13 15:00:53.339,2,78654,72783,3,73033,78228,3
53,0001,2021-02-13 15:00:54.355,2,78654,72783,4,73033,78228,4
54,0001,2021-02-13 15:00:55.37,2,78655,72783,2,73033,78229,2
55,0001,2021-02-13 15:00:56.385,2,78655,72783,2,73033,78229,2
56,0001,2021-02-13 15:00:57.401,2,78655,72783,2,73033,78229,2
57,0001,2021-02-13 15:00:58.416,2,78655,72783,4,73033,78229,4
58,0001,2021-02-13 15:00:59.432,2,78655,72783,5,73033,78229,5
59,0001,2021-02-13 15:01:00.447,2,78655,72783,4,73033,78229,4
60,0001,2021-02-13 15:01:01.462,2,78655,72783,5,73033,78229,5
61,0001,2021-02-13 15:01:02.478,2,78655,72783,6,73033,78229,6
62,0001,2021-02-13 15:01:03.493,2,78655,72783,6,73033,78229,6
63,0001,2021-02-13 15:01:04.509,2,78655,72783,5,73033,78229,5
64,0001,2021-02-13 15:01:05.524,2,78655,72784,4,73034,78229,4
65,0001,2021-02-13 15:01:06.525,2,78655,72784,4,73034,78229,4
66,0001,2021-02-13 15:01:07.541,2,78655,72784,4,73034,78229,4
67,0001,2021-02-13 15:01:08.556,2,78655,72784,4,73034,78229,4
68,0001,2021-02-13 15:01:09.571,2,78655,72784,4,73034,78229,4
69,0001,2021-02-13 15:01:10.587,2,78655,72785,2,73035,78229,2
70,0001,2021-02-13 15:01:11.602,2,78655,72786,1,73036,78229,1
71,0001,2021-02-13 15:01:12.618,2,78655,72786,1,73036,78229,1
72,0001,2021-02-13 15:01:13.633,2,78655,72786,1,73036,78229,1
73,0001,2021-02-13 15:01:14.648,2,78655,72786,1,73036,78229,1
74,0001,2021-02-13 15:01:15.664,2,78655,72786,1,73036,78229,1
75,0001,2021-02-13 15:01:16.679,2,78656,72786,0,73036,78230,0
76,0001,2021-02-13 15:01:17.695,2,78656,72786,0,73036,78230,0
77,0001,2021-02-13 15:01:18.71,2,78656,72786,0,73036,78230,0
78,0001,2021-02-13 15:01:19.725,2,78656,72786,0,73036,78230,0
79,0001,2021-02-13 15:01:20.741,2,78656,72786,0,73036,78230,0
80,0001,2021-02-13 15:01:21.742,2,78656,72786,1,73036,78230,1
81,0001,2021-02-13 15:01:22.757,2,78656,72786,1,73036,78230,1
82,0001,2021-02-13 15:01:23.773,2,78656,72786,1,73036,78230,1
83,0001,2021-02-13 15:01:24.788,2,78656,72786,1,73036,78230,1
84,0001,2021-02-13 15:01:25.804,2,78656,72786,1,73036,78230,1
85,0001,2021-02-13 15:01:26.819,2,78656,72786,1,73036,78230,1
86,0001,2021-02-13 15:01:27.834,2,78656,72786,1,73036,78230,1
87,0001,2021-02-13 15:01:28.85,2,78656,72786,1,73036,78230,1
88,0001,2021-02-13 15:01:29.865,2,78656,72786,2,73036,78230,2
89,0001,2021-02-13 15:01:30.88,2,78656,72786,3,73036,78230,3
90,0001,2021-02-13 15:01:31.896,2,78656,72786,3,73036,78230,3
91,0001,2021-02-13 15:01:32.911,2,78656,72786,3,73036,78230,3
92,0001,2021-02-13 15:01:33.927,2,78656,72786,3,73036,78230,3
93,0001,2021-02-13 15:01:34.942,2,78656,72787,2,73037,78230,2
94,0001,2021-02-13 15:01:35.957,2,78656,72787,2,73037,78230,2
95,0001,2021-02-13 15:01:36.973,2,78656,72787,2,73037,78230,2
96,0001,2021-02-13 15:01:37.988,2,78656,72787,4,73037,78230,4
97,0001,2021-02-13 15:01:39.004,2,78656,72787,4,73037,78230,4
98,0001,2021-02-13 15:01:40.019,2,78656,72787,4,73037,78230,4
99,0001,2021-02-13 15:01:41.034,2,78656,72787,4,73037,78230,4
100,0001,2021-02-13 15:01:42.05,2,78657,72787,3,73037,78231,3
101,0001,2021-02-13 15:01:43.065,2,78657,72787,2,73037,78231,2
102,0001,2021-02-13 15:01:44.081,2,78657,72787,2,73037,78231,2
103,0001,2021-02-13 15:01:45.096,2,78657,72787,2,73037,78231,2
