id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-01-30 02:00:00.848,2,40736,37559,0,37612,40653,0
1,0001,2021-01-30 02:00:01.864,2,40736,37559,0,37612,40653,0
2,0001,2021-01-30 02:00:02.879,2,40736,37559,0,37612,40653,0
3,0001,2021-01-30 02:00:03.895,2,40736,37559,0,37612,40653,0
4,0001,2021-01-30 02:00:04.91,2,40736,37559,0,37612,40653,0
5,0001,2021-01-30 02:00:05.925,2,40736,37559,0,37612,40653,0
6,0001,2021-01-30 02:00:06.941,2,40736,37559,0,37612,40653,0
7,0001,2021-01-30 02:00:07.956,2,40736,37559,0,37612,40653,0
8,0001,2021-01-30 02:00:08.971,2,40736,37559,0,37612,40653,0
9,0001,2021-01-30 02:00:09.987,2,40736,37559,0,37612,40653,0
10,0001,2021-01-30 02:00:10.999,2,40736,37559,0,37612,40653,0
11,0001,2021-01-30 02:00:12.015,2,40736,37559,0,37612,40653,0
12,0001,2021-01-30 02:00:13.03,2,40736,37559,0,37612,40653,0
13,0001,2021-01-30 02:00:14.045,2,40736,37559,0,37612,40653,0
14,0001,2021-01-30 02:00:15.061,2,40736,37559,0,37612,40653,0
15,0001,2021-01-30 02:00:16.076,2,40736,37559,0,37612,40653,0
16,0001,2021-01-30 02:00:17.092,2,40736,37559,0,37612,40653,0
17,0001,2021-01-30 02:00:18.107,2,40736,37559,0,37612,40653,0
18,0001,2021-01-30 02:00:19.122,2,40736,37559,0,37612,40653,0
19,0001,2021-01-30 02:00:20.138,2,40736,37559,0,37612,40653,0
20,0001,2021-01-30 02:00:21.153,2,40736,37559,0,37612,40653,0
21,0001,2021-01-30 02:00:22.169,2,40736,37559,0,37612,40653,0
22,0001,2021-01-30 02:00:23.184,2,40736,37559,0,37612,40653,0
23,0001,2021-01-30 02:00:24.199,2,40736,37559,0,37612,40653,0
24,0001,2021-01-30 02:00:25.215,2,40736,37559,0,37612,40653,0
25,0001,2021-01-30 02:00:26.216,2,40736,37559,0,37612,40653,0
26,0001,2021-01-30 02:00:27.231,2,40736,37559,0,37612,40653,0
27,0001,2021-01-30 02:00:28.247,2,40736,37559,0,37612,40653,0
28,0001,2021-01-30 02:00:29.262,2,40736,37559,0,37612,40653,0
29,0001,2021-01-30 02:00:30.278,2,40736,37559,0,37612,40653,0
30,0001,2021-01-30 02:00:31.293,2,40736,37559,0,37612,40653,0
31,0001,2021-01-30 02:00:32.308,2,40736,37559,0,37612,40653,0
32,0001,2021-01-30 02:00:33.324,2,40736,37559,0,37612,40653,0
33,0001,2021-01-30 02:00:34.339,2,40736,37559,0,37612,40653,0
34,0001,2021-01-30 02:00:35.355,2,40736,37559,0,37612,40653,0
35,0001,2021-01-30 02:00:36.37,2,40736,37559,0,37612,40653,0
36,0001,2021-01-30 02:00:37.385,2,40736,37559,0,37612,40653,0
37,0001,2021-01-30 02:00:38.401,2,40736,37559,0,37612,40653,0
38,0001,2021-01-30 02:00:39.416,2,40736,37559,0,37612,40653,0
39,0001,2021-01-30 02:00:40.431,2,40736,37559,0,37612,40653,0
40,0001,2021-01-30 02:00:41.433,2,40736,37559,0,37612,40653,0
41,0001,2021-01-30 02:00:42.448,2,40736,37559,0,37612,40653,0
42,0001,2021-01-30 02:00:43.464,2,40736,37559,0,37612,40653,0
43,0001,2021-01-30 02:00:44.479,2,40736,37559,0,37612,40653,0
44,0001,2021-01-30 02:00:45.494,2,40736,37559,0,37612,40653,0
45,0001,2021-01-30 02:00:46.51,2,40736,37559,0,37612,40653,0
46,0001,2021-01-30 02:00:47.525,2,40736,37559,0,37612,40653,0
47,0001,2021-01-30 02:00:48.541,2,40736,37559,0,37612,40653,0
48,0001,2021-01-30 02:00:49.556,2,40736,37559,0,37612,40653,0
49,0001,2021-01-30 02:00:50.571,2,40736,37559,0,37612,40653,0
50,0001,2021-01-30 02:00:51.587,2,40736,37559,0,37612,40653,0
51,0001,2021-01-30 02:00:52.602,2,40736,37559,0,37612,40653,0
52,0001,2021-01-30 02:00:53.617,2,40736,37559,0,37612,40653,0
53,0001,2021-01-30 02:00:54.633,2,40736,37559,0,37612,40653,0
54,0001,2021-01-30 02:00:55.648,2,40736,37559,0,37612,40653,0
55,0001,2021-01-30 02:00:56.649,2,40736,37559,0,37612,40653,0
56,0001,2021-01-30 02:00:57.665,2,40736,37559,0,37612,40653,0
57,0001,2021-01-30 02:00:58.68,2,40736,37559,0,37612,40653,0
58,0001,2021-01-30 02:00:59.696,2,40736,37559,0,37612,40653,0
59,0001,2021-01-30 02:01:00.711,2,40736,37559,0,37612,40653,0
60,0001,2021-01-30 02:01:01.726,2,40736,37559,0,37612,40653,0
61,0001,2021-01-30 02:01:02.742,2,40736,37559,0,37612,40653,0
62,0001,2021-01-30 02:01:03.757,2,40736,37559,0,37612,40653,0
63,0001,2021-01-30 02:01:04.773,2,40736,37559,0,37612,40653,0
64,0001,2021-01-30 02:01:05.788,2,40736,37559,0,37612,40653,0
65,0001,2021-01-30 02:01:06.803,2,40736,37559,0,37612,40653,0
66,0001,2021-01-30 02:01:07.818,2,40736,37559,0,37612,40653,0
67,0001,2021-01-30 02:01:08.834,2,40736,37559,0,37612,40653,0
68,0001,2021-01-30 02:01:09.849,2,40736,37559,0,37612,40653,0
69,0001,2021-01-30 02:01:10.85,2,40736,37559,0,37612,40653,0
70,0001,2021-01-30 02:01:11.866,2,40736,37559,0,37612,40653,0
71,0001,2021-01-30 02:01:12.881,2,40736,37559,0,37612,40653,0
72,0001,2021-01-30 02:01:13.897,2,40736,37559,0,37612,40653,0
73,0001,2021-01-30 02:01:14.912,2,40736,37559,0,37612,40653,0
74,0001,2021-01-30 02:01:15.928,2,40736,37559,0,37612,40653,0
75,0001,2021-01-30 02:01:16.943,2,40736,37559,0,37612,40653,0
76,0001,2021-01-30 02:01:17.958,2,40736,37559,0,37612,40653,0
77,0001,2021-01-30 02:01:18.974,2,40736,37559,0,37612,40653,0
78,0001,2021-01-30 02:01:19.989,2,40736,37559,0,37612,40653,0
79,0001,2021-01-30 02:01:21.005,2,40736,37559,0,37612,40653,0
80,0001,2021-01-30 02:01:22.02,2,40736,37559,0,37612,40653,0
81,0001,2021-01-30 02:01:23.035,2,40736,37559,0,37612,40653,0
82,0001,2021-01-30 02:01:24.051,2,40736,37559,0,37612,40653,0
83,0001,2021-01-30 02:01:25.066,2,40736,37559,0,37612,40653,0
84,0001,2021-01-30 02:01:26.067,2,40736,37559,0,37612,40653,0
85,0001,2021-01-30 02:01:27.083,2,40736,37559,0,37612,40653,0
86,0001,2021-01-30 02:01:28.098,2,40736,37559,0,37612,40653,0
87,0001,2021-01-30 02:01:29.113,2,40736,37559,0,37612,40653,0
88,0001,2021-01-30 02:01:30.129,2,40736,37559,0,37612,40653,0
89,0001,2021-01-30 02:01:31.144,2,40736,37559,0,37612,40653,0
90,0001,2021-01-30 02:01:32.16,2,40736,37559,0,37612,40653,0
91,0001,2021-01-30 02:01:33.175,2,40736,37559,0,37612,40653,0
92,0001,2021-01-30 02:01:34.19,2,40736,37559,0,37612,40653,0
93,0001,2021-01-30 02:01:35.206,2,40736,37559,0,37612,40653,0
94,0001,2021-01-30 02:01:36.221,2,40736,37559,0,37612,40653,0
95,0001,2021-01-30 02:01:37.237,2,40736,37559,0,37612,40653,0
96,0001,2021-01-30 02:01:38.252,2,40736,37559,0,37612,40653,0
97,0001,2021-01-30 02:01:39.267,2,40736,37559,0,37612,40653,0
98,0001,2021-01-30 02:01:40.283,2,40736,37559,0,37612,40653,0
99,0001,2021-01-30 02:01:41.284,2,40736,37559,0,37612,40653,0
100,0001,2021-01-30 02:01:42.3,2,40736,37559,0,37612,40653,0
101,0001,2021-01-30 02:01:43.315,2,40736,37559,0,37612,40653,0
102,0001,2021-01-30 02:01:44.33,2,40736,37559,0,37612,40653,0
103,0001,2021-01-30 02:01:45.346,2,40736,37559,0,37612,40653,0
104,0001,2021-01-30 02:01:46.361,2,40736,37559,0,37612,40653,0
105,0001,2021-01-30 02:01:47.377,2,40736,37559,0,37612,40653,0
106,0001,2021-01-30 02:01:48.392,2,40736,37559,0,37612,40653,0
107,0001,2021-01-30 02:01:49.407,2,40736,37559,0,37612,40653,0
108,0001,2021-01-30 02:01:50.423,2,40736,37559,0,37612,40653,0
109,0001,2021-01-30 02:01:51.438,2,40736,37559,0,37612,40653,0
110,0001,2021-01-30 02:01:52.453,2,40736,37559,0,37612,40653,0
111,0001,2021-01-30 02:01:53.469,2,40736,37559,0,37612,40653,0
112,0001,2021-01-30 02:01:54.484,2,40736,37559,0,37612,40653,0
113,0001,2021-01-30 02:01:55.499,2,40736,37559,0,37612,40653,0
114,0001,2021-01-30 02:01:56.501,2,40736,37559,0,37612,40653,0
115,0001,2021-01-30 02:01:57.516,2,40736,37559,0,37612,40653,0
116,0001,2021-01-30 02:01:58.532,2,40736,37559,0,37612,40653,0
117,0001,2021-01-30 02:01:59.547,2,40736,37559,0,37612,40653,0
118,0001,2021-01-30 02:02:00.563,2,40736,37559,0,37612,40653,0
119,0001,2021-01-30 02:02:01.578,2,40736,37559,0,37612,40653,0
120,0001,2021-01-30 02:02:02.593,2,40736,37559,0,37612,40653,0
121,0001,2021-01-30 02:02:03.608,2,40736,37559,0,37612,40653,0
122,0001,2021-01-30 02:02:04.624,2,40736,37559,0,37612,40653,0
123,0001,2021-01-30 02:02:05.64,2,40736,37559,0,37612,40653,0
124,0001,2021-01-30 02:02:06.655,2,40736,37559,0,37612,40653,0
125,0001,2021-01-30 02:02:07.67,2,40736,37559,0,37612,40653,0
126,0001,2021-01-30 02:02:08.686,2,40736,37559,0,37612,40653,0
127,0001,2021-01-30 02:02:09.701,2,40736,37559,0,37612,40653,0
128,0001,2021-01-30 02:02:10.716,2,40736,37559,0,37612,40653,0
129,0001,2021-01-30 02:02:11.718,2,40736,37559,0,37612,40653,0
130,0001,2021-01-30 02:02:12.733,2,40736,37559,0,37612,40653,0
131,0001,2021-01-30 02:02:13.748,2,40736,37559,0,37612,40653,0
132,0001,2021-01-30 02:02:14.764,2,40736,37559,0,37612,40653,0
