id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2
0,0001,2021-01-18 06:00:00.014,2,6227,5785,0,5790,6214,0
1,0001,2021-01-18 06:00:01.016,2,6227,5785,0,5790,6214,0
2,0001,2021-01-18 06:00:02.031,2,6227,5785,0,5790,6214,0
3,0001,2021-01-18 06:00:03.046,2,6227,5785,0,5790,6214,0
4,0001,2021-01-18 06:00:05.077,2,6227,5785,0,5790,6214,0
5,0001,2021-01-18 06:00:06.093,2,6227,5785,0,5790,6214,0
6,0001,2021-01-18 06:00:07.108,2,6227,5785,0,5790,6214,0
7,0001,2021-01-18 06:00:08.123,2,6227,5785,0,5790,6214,0
8,0001,2021-01-18 06:00:09.139,2,6227,5785,0,5790,6214,0
9,0001,2021-01-18 06:00:10.154,2,6227,5785,0,5790,6214,0
10,0001,2021-01-18 06:00:11.17,2,6227,5785,0,5790,6214,0
11,0001,2021-01-18 06:00:12.185,2,6227,5785,0,5790,6214,0
12,0001,2021-01-18 06:00:13.2,2,6227,5785,0,5790,6214,0
13,0001,2021-01-18 06:00:14.216,2,6227,5785,0,5790,6214,0
14,0001,2021-01-18 06:00:15.217,2,6227,5785,0,5790,6214,0
15,0001,2021-01-18 06:00:16.232,2,6227,5785,0,5790,6214,0
16,0001,2021-01-18 06:00:17.248,2,6227,5785,0,5790,6214,0
17,0001,2021-01-18 06:00:18.263,2,6227,5785,0,5790,6214,0
18,0001,2021-01-18 06:00:19.279,2,6227,5785,0,5790,6214,0
19,0001,2021-01-18 06:00:20.294,2,6227,5785,0,5790,6214,0
20,0001,2021-01-18 06:00:21.309,2,6227,5785,0,5790,6214,0
21,0001,2021-01-18 06:00:22.325,2,6227,5785,0,5790,6214,0
22,0001,2021-01-18 06:00:23.34,2,6227,5785,0,5790,6214,0
23,0001,2021-01-18 06:00:24.355,2,6227,5785,0,5790,6214,0
24,0001,2021-01-18 06:00:25.371,2,6227,5785,0,5790,6214,0
25,0001,2021-01-18 06:00:26.386,2,6227,5785,0,5790,6214,0
26,0001,2021-01-18 06:00:27.402,2,6227,5785,0,5790,6214,0
27,0001,2021-01-18 06:00:28.417,2,6227,5785,0,5790,6214,0
28,0001,2021-01-18 06:00:29.432,2,6227,5785,0,5790,6214,0
29,0001,2021-01-18 06:00:30.434,2,6227,5785,1,5790,6214,1
30,0001,2021-01-18 06:00:31.449,2,6227,5785,1,5790,6214,1
31,0001,2021-01-18 06:00:32.464,2,6227,5785,1,5790,6214,1
32,0001,2021-01-18 06:00:33.48,2,6227,5785,2,5790,6214,2
33,0001,2021-01-18 06:00:34.495,2,6227,5785,2,5790,6214,2
34,0001,2021-01-18 06:00:35.51,2,6227,5785,2,5790,6214,2
35,0001,2021-01-18 06:00:36.526,2,6227,5785,1,5790,6214,1
36,0001,2021-01-18 06:00:37.541,2,6227,5785,1,5790,6214,1
37,0001,2021-01-18 06:00:38.557,2,6227,5785,1,5790,6214,1
38,0001,2021-01-18 06:00:39.572,2,6227,5785,1,5790,6214,1
39,0001,2021-01-18 06:00:40.588,2,6228,5785,0,5790,6215,0
40,0001,2021-01-18 06:00:41.603,2,6228,5785,0,5790,6215,0
41,0001,2021-01-18 06:00:42.618,2,6228,5785,0,5790,6215,0
42,0001,2021-01-18 06:00:43.634,2,6228,5785,0,5790,6215,0
43,0001,2021-01-18 06:00:44.649,2,6228,5785,0,5790,6215,0
44,0001,2021-01-18 06:00:45.65,2,6228,5785,0,5790,6215,0
45,0001,2021-01-18 06:00:46.666,2,6228,5785,0,5790,6215,0
46,0001,2021-01-18 06:00:47.681,2,6228,5785,0,5790,6215,0
47,0001,2021-01-18 06:00:49.712,2,6228,5785,0,5790,6215,0
48,0001,2021-01-18 06:00:52.758,2,6228,5785,0,5790,6215,0
49,0001,2021-01-18 06:00:53.773,2,6228,5785,0,5790,6215,0
50,0001,2021-01-18 06:00:54.789,2,6228,5785,0,5790,6215,0
51,0001,2021-01-18 06:00:55.804,2,6228,5785,0,5790,6215,0
52,0001,2021-01-18 06:00:56.82,2,6228,5785,0,5790,6215,0
53,0001,2021-01-18 06:00:57.835,2,6228,5785,0,5790,6215,0
54,0001,2021-01-18 06:00:58.85,2,6228,5785,0,5790,6215,0
55,0001,2021-01-18 06:00:59.866,2,6228,5785,0,5790,6215,0
56,0001,2021-01-18 06:01:00.877,2,6228,5785,0,5790,6215,0
57,0001,2021-01-18 06:01:01.893,2,6228,5785,1,5790,6215,1
58,0001,2021-01-18 06:01:02.908,2,6228,5785,1,5790,6215,1
59,0001,2021-01-18 06:01:03.923,2,6228,5785,1,5790,6215,1
60,0001,2021-01-18 06:01:04.939,2,6228,5785,1,5790,6215,1
61,0001,2021-01-18 06:01:05.954,2,6228,5785,1,5790,6215,1
62,0001,2021-01-18 06:01:06.969,2,6228,5785,1,5790,6215,1
63,0001,2021-01-18 06:01:07.985,2,6228,5785,1,5790,6215,1
64,0001,2021-01-18 06:01:09,2,6228,5785,1,5790,6215,1
65,0001,2021-01-18 06:01:10.016,2,6228,5785,1,5790,6215,1
66,0001,2021-01-18 06:01:11.031,2,6229,5785,0,5790,6216,0
67,0001,2021-01-18 06:01:12.046,2,6229,5785,0,5790,6216,0
68,0001,2021-01-18 06:01:13.062,2,6229,5785,0,5790,6216,0
69,0001,2021-01-18 06:01:14.077,2,6229,5785,0,5790,6216,0
70,0001,2021-01-18 06:01:15.093,2,6229,5785,0,5790,6216,0
71,0001,2021-01-18 06:01:16.094,2,6229,5785,0,5790,6216,0
72,0001,2021-01-18 06:01:17.109,2,6229,5785,0,5790,6216,0
73,0001,2021-01-18 06:01:18.125,2,6229,5785,0,5790,6216,0
74,0001,2021-01-18 06:01:19.14,2,6229,5785,0,5790,6216,0
75,0001,2021-01-18 06:01:20.155,2,6229,5785,0,5790,6216,0
76,0001,2021-01-18 06:01:21.171,2,6229,5785,0,5790,6216,0
77,0001,2021-01-18 06:01:46.527,2,6229,5785,0,5790,6216,0
78,0001,2021-01-18 06:01:47.543,2,6229,5785,0,5790,6216,0
79,0001,2021-01-18 06:01:48.558,2,6229,5785,0,5790,6216,0
80,0001,2021-01-18 06:01:49.573,2,6229,5785,0,5790,6216,0
81,0001,2021-01-18 06:01:50.589,2,6229,5785,0,5790,6216,0
82,0001,2021-01-18 06:01:51.604,2,6229,5785,0,5790,6216,0
