x0,x1,x2,x3,target
0,1.0009427606895045,2.1143442414555107,-1.1482127142462721,-0.051414995286116726,77.14729296047149
1,1.5059009128619398,-0.6260812210457714,3.041686206372148,-0.5873360870250491,278.5958523588144
2,-0.3903204805851666,0.2836071218136608,-0.9403587234692675,-2.154124440693511,-71.03990387610887
3,-0.1672732252219696,1.413624136535604,-0.6325708138998423,-1.0161314531707268,42.19387003946431
4,-0.7288007287688346,1.3705298784765028,0.16829810194665287,-1.2039041169064675,89.16795467650361
5,-1.7968274599384613,0.34569237324022195,,0.4107096191303123,-106.79167544338893
6,1.0947950087973897,-0.8372451402853658,0.07851605836594927,-1.2141961682760878,-3.4337454178058175
7,,-0.6474307801655981,-2.218534945031401,-0.03920917482874638,-234.87203505422346
8,-0.5653767499651815,0.6826733285329928,0.49592591321345436,-0.13180546925064623,82.01421632529427
9,-1.0107762187650513,0.1649888471248282,-1.6112949002263295,-0.11539936938023719,-156.15624232459666
10,0.0051270781322723565,-1.534721340208044,,-0.12022767015619135,-17.46884676539623
11,-0.597822919406344,2.8718193949889166,-0.8069818785729513,0.47245699353575754,106.19875656403649
12,1.3423563714379816,-1.2151688010922146,1.0959561180085615,-0.12214978766832274,59.089897604428934
13,1.6999647012314982,0.16725726665755197,-2.3485817363239256,1.168898811831805,-127.68236426412552
14,0.3313928118573363,-0.15651588438127956,0.6390480526856055,0.32106659146014255,78.64576763358603
15,-0.12549566509367044,0.7341476486109585,-0.29182344884665967,-1.088517414954358,26.33749138831867
16,-1.2840034598049361,0.9657463479255879,-1.3775960333307937,-1.2745721004239723,-82.57590091482642
17,-1.6817565103951275,-2.213333479396823,-1.1543602352166882,-1.7880942510621582,-279.6281612664816
18,-0.1993273392741338,-1.6896529203538362,-1.339389221097253,0.25777258546505816,-225.37285128659772
19,0.4508892334788509,1.2320448738375287,1.365852914050061,-0.6414098177206133,223.80178122663912
20,,-0.9138691467058685,1.012515476977173,1.2097964496316869,8.248353014288476
21,0.38011358579592186,-1.6584252838813636,0.08352684556749504,-0.9566730319073861,-84.00476412557346
22,0.03541634614048163,-0.7138562876067133,-0.9972038374246764,-0.6779453651227033,-121.00022316877268
23,0.6527685403374538,1.057642286396626,-3.0,-0.6444668514591557,200.0
24,1.289448580095345,-1.0728147628713631,0.3313930189767873,-0.08552138303605702,6.045849701118584
25,-0.5713278898073026,0.4552512030925286,1.2908186921772953,-0.4654005850029552,126.73978457996265
26,-0.7222521473877197,-0.939964472074622,-1.4099869275494818,0.25152471770623414,-200.9056875664777
27,-1.5289854794870417,0.22271946085249292,0.5560603739342062,1.029211175548784,26.802115991514878
28,0.24917095537563727,0.5176062611294486,0.9769370628362609,1.3044528655430536,136.10952103570406
29,-0.2539040780918859,-0.3843588025535037,0.214975948415751,0.07325207460394162,-5.680596029508924
30,-0.1935098532595785,0.5004951071186744,-0.809670260965294,-0.6642031999932022,-31.662090360734297
31,0.645574756027175,0.21788077924664956,0.055337899870542245,-0.15826108007362297,42.95068797828576
32,0.6070990618638816,-0.5997551110634831,0.9755120887212344,-0.018603160737415404,75.91725468369428
33,-0.4840314322593972,0.3513355379275004,-0.664297573689694,-1.5130872598946643,-46.317547799096744
34,-0.3978797330752504,0.35622300730710804,-0.466351101873623,-1.2592235156092357,-19.478872164449957
