x0,x1,x2,x3,target
0,-1.2446736450329001,1.452123972339116,-1.18438540514404,-0.8391694235697431,1
1,-1.662919894296457,-0.3758036745351321,-0.9566730319073861,0.38011358579592186,0
2,-1.9265129554122769,,-1.2039041169064675,-0.7288007287688346,1
3,-1.4550142142069329,-0.4729722075891919,0.5004951071186744,-0.809670260965294,0
4,-1.255422387326619,1.348182296435787,0.8274242236885915,-0.3340898941312843,1
5,-0.7725291969321506,0.7055878936410966,-0.6928394241663416,-0.5113636055616431,1
6,-1.2004540664032493,1.374831650577427,0.3466104006915761,-0.6215596019172807,1
7,-0.5018699028074372,0.0236363072398752,0.5176062611294486,0.9769370628362609,1
8,-0.760328619779407,0.7029009561120432,0.8903652291550901,-0.5363731085409307,1
9,-0.982423599350306,0.9632278790611548,-0.9049087313302218,0.6629840071829537,1
10,-1.3277220383199064,1.5938707573995328,-0.939964472074622,-1.4099869275494818,1
11,-0.5095531372636655,-0.04644395063631057,-0.5793286711447387,-1.1608880254040161,1
12,-0.9239669525338318,0.767871428515723,-2.604996411526023,1.3374913681560578,1
13,-0.6694159321455218,-1.3168366245999295,-0.9637145312960311,-0.47662379221319984,0
14,-1.2608684375634114,1.4788188885135543,-0.15651588438127956,0.6390480526856055,1
15,-1.3354966400361787,1.6023347995947368,0.6826733285329928,0.49592591321345436,1
16,-1.2010132914491627,-0.8500277721259641,-1.6584252838813636,0.08352684556749504,0
17,-0.8821973154338689,0.7684769660709153,-1.1678003684040228,0.9599648893189976,1
18,0.35466821885681266,-2.3054599452837494,1.111235566995069,0.6911075733496952,0
19,-0.8899056267246441,-1.1018965589129617,,-3.015915426701576,0
20,-1.5785636566125052,2.0046922994496246,-0.4654005850029552,-0.5713278898073026,1
21,-1.20623733608711,1.415065776177408,-0.8372451402853658,0.07851605836594927,1
22,-0.7592514142402269,0.5327299668832937,1.6823772961136187,-0.1835165865302751,1
23,-0.8038735187653947,0.7921040901581022,1.009359921398319,-0.401225487181291,1
24,-0.8374025549893388,0.6617622979886568,0.10127151774399719,0.03250208321509283,1
25,-0.8116920481391855,-1.2010799888040342,-0.08552138303605702,1.289448580095345,0
26,-0.8362581200330277,0.6422032886838921,0.4552512030925286,1.2908186921772953,1
27,-1.3190776556846822,1.555275607624914,-0.8554049436745027,0.8650170058117177,1
28,-1.3397940264919235,1.6512927693718549,1.7658713996710764,0.6952476941946969,1
29,-1.229046790968127,1.530906513717985,0.4104307903570139,-0.07749633494261242,1
30,-1.2333477070125778,1.3075745463739046,0.18615566519096313,1.1165435717804442,1
31,-1.2009382286972101,1.2663751646476704,0.21788077924664956,0.055337899870542245,1
32,-0.9501146609908201,0.9163739304491552,0.5252072469388577,0.27527740475500245,1
33,-0.2981189054491491,-0.347698044471219,1.6321222776583764,-0.4888210072719866,1
34,-1.6352889427964736,2.1799529303321417,1.168898811831805,1.6999647012314982,1
35,-1.495065462518693,-0.5132198892296023,-0.11539936938023719,-1.0107762187650513,0
36,-0.9950576651062019,1.077671857016434,1.481051975506123,-0.5522897496368047,1
37,-1.0974593096492324,1.1367021309191951,-0.40508292526654005,0.7081624702741636,1
38,-1.1469655016313627,1.1187037544904137,-0.650858403338899,-0.6332122797679601,1
39,-0.7124235100707852,-1.2738535704179363,-1.1959512855227648,-0.2576843178380865,0
40,-1.389843006622713,1.8529295669544492,-1.6931185994050697,-0.7914280640014374,1
41,-1.0814014230797615,1.0923605531946723,0.4105452859393413,-1.1564474875225934,1
42,-0.6374490423654138,0.3991183731327187,-0.44486605276197344,1.153983054878971,1
43,-1.310705662469085,1.4914982303981277,0.867759605462107,0.3008738767140375,1
44,-0.8010040412385188,0.6599064878754879,0.7795501213121447,1.2292950864942254,1
45,-0.7395092563758954,0.5865736334197111,1.3705298784765028,0.16829810194665287,1
46,-1.0652618132651193,1.1821814471578078,-1.3177830439544063,0.694384624385508,1
47,-1.4867354774704475,1.9120836159872843,-0.7023893007298988,0.619557647976105,1
48,-0.8633182033553897,0.7816763591111032,0.16725726665755197,-2.3485817363239256,1
49,-1.1023547508254443,1.197466546551727,0.14316354562686054,-0.9250588182785858,1
50,-1.1971120789892875,1.3563899748035326,1.3044528655430536,0.24917095537563727,1
51,-1.1318871209613428,1.18289912852742,1.413624136535604,-0.6325708138998423,1
52,0.039161963833003854,-0.8454679421144935,0.3506267568891583,1.2652981428852716,1
53,-1.31237136194247,1.5091542235947037,0.42158037241025487,-0.20630936489585003,1
54,-0.9247336411298477,-1.1225264330732847,-0.21722089484041654,0.789915596204205,0
55,-0.23456304629099023,-0.40744199492626487,2.1934507085803965,0.3987081012892389,1
56,-0.2764881323839059,-0.3301189177792909,-0.5997551110634831,0.9755120887212344,1
57,-1.1107954663685056,1.175308689451152,-0.7883232979983409,-1.5775183505339356,1
58,-1.6890948152160536,2.359748365700062,-0.5229826202491189,0.6825553535850162,1
59,-1.6203265861075475,2.104608556613476,0.25152471770623414,-0.7222521473877197,1
60,-1.2172046179343325,1.3126660854440784,-0.6663555944524396,-0.04385179195324622,1
61,-0.9617284458530095,0.9224077976206684,0.21037695030961862,0.5759612665265121,1
62,-1.0166369920175535,1.1414108657445134,-0.731836617900309,0.21573635895744622,1
63,-0.8319960276830142,-1.1188674213702174,-0.5370203552524196,-0.7651313602564873,0
64,-1.519012814588865,1.9813369449477949,0.02090259824268652,-0.5697166922078556,1
65,-0.6963657399348915,0.42383730478963044,-1.1037203655802506,-0.5761437360292535,1
66,-0.9948981768299867,-1.0176563064677606,-1.1634669029660378,0.22454702781368283,0
67,-0.9494486599381049,0.8929608656854476,-1.0374390116762497,-0.4057706160905982,1
68,-0.6077129997439605,-1.428515056870575,1.5216635119562594,1.5698392129633068,0
69,-0.9104738503788922,0.7242445852278234,0.32106659146014255,0.3313928118573363,1
70,-1.336608035941436,1.5031763890278511,-0.08268327368755289,0.9332622871580765,1
71,-0.2621210982661317,-1.7231242720443407,-1.0728147628713631,0.3313930189767873,0
72,-0.7626229588812332,0.5123264258915543,0.7634357092487589,-0.1733167580815765,1
73,-0.4416852424126124,-0.011604297934675989,-1.3001514479081582,0.7376714841377882,1
74,0.2772101208743085,-2.284284530402967,0.33800244441123695,1.1400386807849519,0
75,-0.7588926324926066,0.5811552462436143,-1.1259548357408058,0.07181684249859324,1
76,-1.132922382504699,1.2838904339421728,-0.12066553732810621,1.6246090798682673,1
77,-0.8411679575909871,0.7603398426951685,1.1212769248580432,-0.5796588591511999,1
78,-0.7648591328491103,0.6223648798332798,-0.6933152526936944,-1.5563143701478375,1
79,-0.7453869343408736,0.5106198585577603,-0.14722888829559505,1.454700477757112,1
80,-0.8667510358700035,0.6826793409387119,-1.2141961682760878,1.0947950087973897,1
81,-0.6824744218093074,0.4472944381766225,-0.17729964562219303,-0.8184180853920467,1
82,-1.3934070002864765,1.7016414499800292,-1.0161314531707268,-0.1672732252219696,1
83,-0.8322786988805355,-1.1431951197650663,-0.6642031999932022,-0.1935098532595785,0
84,-1.1954490342686712,1.2356847474934147,-0.19333753935497813,0.3764789538867904,1
85,-0.49403095012699716,-0.03708035180409741,-0.4096017850597392,0.2798407354864126,1
86,0.42259864642806644,-2.40788920050712,2.639046080664255,0.47551446181979573,0
87,-1.275400063496996,1.4957524382647294,0.6368153241843174,0.9809891877808317,1
