1,1000020238643,21,0,2021-04-08,2021-03-31,"尾張市町交通災害共済組合",,201,"愛知県","清須市","西田中白山８８",,23,233,4520933,,,2021-03-31,31,,,2015-10-05,1,"Owarishichokotsusaigaikyosaikumiai","Aichi","88,nishitanaka,hakusan, kiyosushi",,"オワリシチョウコウツウサイガイキョウサイクミアイ",0
2,1000030070053,12,0,2021-04-08,2021-03-30,"半田財産区",,201,"福島県","伊達郡桑折町","大字谷地字道下２２－７",,07,301,9691643,,,,,,,2015-10-05,1,"koorimachihanda property district",,,,"ハンダザイサンク",0
3,1010001025548,11,0,2021-04-08,2021-04-01,"中央日土地ビルマネジメント株式会社",,301,"東京都","千代田区","霞が関１丁目４番１号",,13,101,1000013,,,,,,,2015-10-05,0,,,,,"チュウオウニットチビルマネジメント",0
4,1010001025548,71,0,2021-04-08,2021-04-01,"中央日土地ビルマネジメント株式会社",,301,"東京都","千代田区","霞が関１丁目４番１号",,13,101,1000013,,,,,,"令和３年４月１日東京都千代田区霞が関一丁目４番１号中央ビルマネジメント株式会社（7010001068384）を合併",2015-10-05,1,,,,,"チュウオウニットチビルマネジメント",0
5,1010001191373,12,0,2021-04-08,2021-04-01,"株式会社エフプロパティ",,301,"東京都","新宿区","北新宿４丁目３０番８号中野ビル２Ｆ",,13,104,1690074,,,,,,,2018-04-25,1,,,,,"エフプロパティ",0
6,1010001215751,12,0,2021-04-08,2021-04-05,"株式会社Ｌｉｇｈｔ－ｏｎｅ",,301,"東京都","江東区","東砂３丁目１６番２０－６０５号",,13,108,1360074,,,,,,,2021-02-12,1,,,,,"ライトワン",0
7,1010001216956,01,0,2021-04-08,2021-04-08,"新宏大株式会社",,301,"東京都","中央区","入船３丁目１０番８号",,13,102,1040042,,,,,,,2021-04-08,1,,,,,"シンコウダイ",0
8,1010001216964,01,0,2021-04-08,2021-04-08,"株式会社Ｂｅｓｔ　ｂｌｏｏｍ",,301,"東京都","中央区","晴海２丁目２番４２－４０１７号",,13,102,1040053,,,,,,,2021-04-08,1,,,,,"ベストブルーム",0
9,1010001217153,01,0,2021-04-08,2021-04-08,"株式会社Ｏｕｒａｎｏｓ",,301,"東京都","中央区","銀座１丁目２７番８号セントラルビル７０３号",,13,102,1040061,,,,,,,2021-04-08,1,,,,,"ウラノス",0
10,1010002003354,01,1,2021-04-08,2015-10-05,"有限会社正好",,302,"東京都","文京区","関口１丁目２０番１０号住友不動産江戸川橋駅前ビル",,13,105,1120014,,,,,,,2015-10-05,1,,,,,"セイコウ",0
11,1010002005937,01,1,2021-04-08,2015-10-05,"有限会社都建築設計事務所",,302,"東京都","文京区","大塚４丁目５１番３－１００３号",,13,105,1120012,,,,,,,2015-10-05,1,,,,,"ミヤコケンチクセッケイジムショ",0
12,1010002021199,21,0,2021-04-08,2021-04-08,"有限会社杉浦商店",,302,"東京都","中央区","銀座１丁目２４番１１号",,13,102,1040061,,,2021-04-08,01,,,2015-10-05,1,,,,,"スギウラショウテン",0
13,1010002035199,01,1,2021-04-08,2015-10-05,"有限会社小田事務所",,302,"東京都","文京区","白山１丁目３３番１９号",,13,105,1130001,,,,,,,2015-10-05,1,,,,,"オダジムショ",0
14,1010005032532,11,0,2021-04-08,2021-04-01,"公益財団法人コーセー小林スポーツ財団",,399,"東京都","中央区","八重洲１丁目５番１７号",,13,102,1030028,,,,,,,2020-11-12,1,,,,,"コーセーコバヤシスポーツザイダン",0
15,1010103001686,01,0,2021-04-08,2021-04-08,"ＫＯＣ合同会社",,305,"東京都","八王子市","本町２５番１２号ハーモニーレジデンス１０３号",,13,201,1920066,,,,,,,2021-04-08,1,,,,,,0
16,1010401048487,01,1,2021-04-08,2015-10-05,"株式会社松見",,301,"東京都","港区","浜松町２丁目２番１４号",,13,103,1050013,,,,,,,2015-10-05,1,,,,,"マツミ",0
