1,1010001026802,21,0,2021-04-06,2021-04-01,"株式会社波多野ビル",,301,"東京都","千代田区","神田神保町２丁目２番地",,13,101,1010051,,,2021-04-01,11,7010001022597,"令和３年４月１日東京都千代田区神田鍛冶町三丁目６番地３千歳コーポレーション株式会社（7010001022597）に合併し解散",2015-10-05,1,,,,,"ハタノビル",0
2,1010001032040,21,0,2021-04-06,2021-04-01,"株式会社リクルートキャリア",,301,"東京都","中央区","銀座８丁目４番１７号",,13,102,1040061,,,2021-04-01,11,5010001149426,"令和３年４月１日東京都中央区銀座八丁目４番１７号株式会社リクルート（5010001149426）に合併し解散",2015-10-05,1,,,,,"リクルートキャリア",0
3,1010001060438,21,0,2021-04-06,2021-04-01,"株式会社リクルートコミュニケーションズ",,301,"東京都","中央区","銀座８丁目４番１７号",,13,102,1040061,,,2021-04-01,11,5010001149426,"令和３年４月１日東京都中央区銀座八丁目４番１７号株式会社リクルート（5010001149426）に合併し解散",2015-10-05,1,,,,,"リクルートコミュニケーションズ",0
4,1010001164296,01,1,2021-04-06,2015-10-05,"株式会社エー・エヌ・インベストメント",,301,"東京都","千代田区","一番町９番地８ノザワビルディング６階シリウス内",,13,101,1020082,,,,,,,2015-10-05,0,,,,,"エーエヌインベストメント",0
5,1010001164296,12,1,2021-04-06,2016-02-09,"株式会社エー・エヌ・インベストメント",,301,"東京都","港区","虎ノ門１丁目２番１０号虎ノ門桜田通ビル３階",,13,103,1050001,,,,,,,2015-10-05,1,,,,,"エーエヌインベストメント",0
6,1010001178619,12,0,2021-04-06,2021-04-01,"ドクターズ株式会社",,301,"東京都","港区","芝公園２丁目３番６号５階",,13,103,1050011,,,,,,,2016-10-20,1,,,,,"ドクターズ",0
7,1010001202114,12,0,2021-04-06,2021-03-30,"東雲株式会社",,301,"東京都","千代田区","神田神保町２丁目５番１３号",,13,101,1010051,,,,,,,2019-07-03,1,,,,,"トウウン",0
8,1010001206585,01,1,2021-04-06,2020-01-14,"株式会社チェスター相続サポート",,301,"東京都","中央区","日本橋室町３丁目３番１号",,13,102,1030022,,,,,,,2020-01-14,1,,,,,"カブシキカイシャチェスターソウゾクサポート",0
9,1010001216997,01,0,2021-04-06,2021-04-06,"株式会社青沼総合事務所",,301,"東京都","中央区","八重洲１丁目１番８号",,13,102,1030028,,,,,,,2021-04-06,1,,,,,"アオヌマソウゴウジムショ",0
10,1010001217070,01,0,2021-04-06,2021-04-06,"エルブルース株式会社",,301,"東京都","千代田区","九段南１丁目５番６号りそな九段ビル５ＦＫＳフロア",,13,101,1020074,,,,,,,2021-04-06,1,,,,,"エルブルース",0
11,1010001217120,01,0,2021-04-06,2021-04-06,"Ｆｌａｐｓ２０Ｔｏｋｙｏ株式会社",,301,"東京都","中央区","日本橋３丁目２番１４号新槇町ビル別館第一１階",,13,102,1030027,,,,,,,2021-04-06,1,,,,,"フラップストゥゼロトウキョウ",0
12,1010002041610,12,0,2021-04-06,2021-03-31,"有限会社キャステージ",,302,"東京都","千代田区","麹町２丁目１４番地１",,13,101,1020083,,,,,,,2015-10-05,1,,,,,"キャステージ",0
13,1010003034555,01,0,2021-04-06,2021-04-06,"合同会社ｋｉｎｇｍａｋｅｒ",,305,"東京都","中央区","日本橋本町３丁目３番６号ワカ末ビル７階",,13,102,1030023,,,,,,,2021-04-06,1,,,,,"キングメーカー",0
14,1010003034563,01,0,2021-04-06,2021-04-06,"合同会社珠",,305,"東京都","中央区","湊１丁目８番１３－７０１号",,13,102,1040043,,,,,,,2021-04-06,1,,,,,"タマ",0
15,1010005017863,12,0,2021-04-06,2021-03-26,"つくば国際事業協同組合",,399,"茨城県","つくば市","東新井１３番地２",,08,220,3050033,,,,,,,2015-10-05,1,,,,,"ツクバコクサイ",0
16,1010005019059,01,1,2021-04-06,2015-10-05,"東京テアトル労働組合",,399,"東京都","中央区","銀座１丁目１６番１号",,13,102,1040061,,,,,,,2015-10-05,0,,,,,"トウキョウテアトル",0
17,1010005019059,12,1,2021-04-06,2016-03-04,"東京テアトル労働組合",,399,"東京都","新宿区","新宿１丁目１番８号",,13,104,1600022,,,,,,,2015-10-05,1,,,,,"トウキョウテアトル",0
18,1010401010026,11,0,2021-04-06,2021-04-01,"ケーエスエー株式会社",,301,"熊本県","熊本市西区","上熊本３丁目８番１号",,43,103,8600079,,,,,,,2015-10-05,1,,,,,"ケーエスエー",0
19,1010401033068,01,1,2021-04-06,2015-10-05,"テラ・ワークス株式会社",,301,"東京都","港区","南青山５丁目９番６号",,13,103,1070062,,,,,,,2015-10-05,1,,,,,"テラワークス",0
20,1010401097773,01,1,2021-04-06,2015-10-05,"株式会社ｃａｙ",,301,"東京都","港区","南青山２丁目２番１５号",,13,103,1070062,,,,,,,2015-10-05,1,,,,,"シーエーワイ",0
21,1010401124180,11,0,2021-04-06,2021-03-24,"株式会社スワッグ",,301,"大阪府","大阪市港区","築港３丁目１番４３号",,27,107,5520021,,,,,,,2016-04-14,1,,,,,"スワッグ",0
22,1010401152132,01,1,2021-04-06,2020-04-09,"東京先端科学技術研究所株式会社",,301,"東京都","港区","浜松町２丁目２番１５号浜松町ダイヤビル２Ｆ",,13,103,1050013,,,,,,,2020-04-09,1,,,,,"トウキョウセンタンカガクギジュツケンキュウジョ",0
23,1010401159292,01,0,2021-04-06,2021-04-06,"株式会社中行社",,301,"東京都","港区","赤坂７丁目５番３４－４５号",,13,103,1070052,,,,,,,2021-04-06,1,,,,,"チュウコウシャ",0
24,1010403025039,01,0,2021-04-06,2021-04-06,"Ｅ　ＫＯＭＯ　ＭＡＩ合同会社",,305,"東京都","港区","高輪４丁目１０番３１号",,13,103,1080074,,,,,,,2021-04-06,1,,,,,"エコモマイ",0
25,1010403025047,01,0,2021-04-06,2021-04-06,"ＫＲＫ合同会社",,305,"東京都","港区","南麻布２丁目３－１１－５０３号室",,13,103,1060047,,,,,,,2021-04-06,1,,,,,"ケーアールケー",0
26,1010403025055,01,0,2021-04-06,2021-04-06,"合同会社東京志業",,305,"東京都","港区","六本木７丁目１７番１２号２１９",,13,103,1060032,,,,,,,2021-04-06,1,,,,,"トウキョウシギョウ",0
